______________________________
*START OF THE FILE 0*
______________________________
word:          author; amount:   1; TF: 0.009091
word:           bring; amount:  17; TF: 0.000204
word:             wag; amount:   1; TF: 0.000012
word:     romanticism; amount:   1; TF: 0.000012
word:           brink; amount:   3; TF: 0.000036
word:             wan; amount:   2; TF: 0.000024
word:       forgotten; amount:  12; TF: 0.000144
word:             was; amount: 1084; TF: 0.012982
word:             wax; amount:   1; TF: 0.000012
word:             way; amount:  48; TF: 0.000575
word:        disliked; amount:   1; TF: 0.000012
word:    incompatible; amount:   1; TF: 0.000012
word:        bouquets; amount:   1; TF: 0.000012
word:          gallop; amount:   3; TF: 0.000036
word:        separate; amount:   1; TF: 0.000012
word:        campbell; amount:  28; TF: 0.000335
word:          enrage; amount:   1; TF: 0.000012
word:            drip; amount:   2; TF: 0.000024
word:            flow; amount:   1; TF: 0.000012
word:             web; amount:   7; TF: 0.000084
word:          torpid; amount:   1; TF: 0.000012
word:             wet; amount:   3; TF: 0.000036
word:          truths; amount:   1; TF: 0.000012
word:         crossed; amount:   1; TF: 0.000012
word:           dusky; amount:   6; TF: 0.000072
word:       murderous; amount:   1; TF: 0.000012
word:         crosses; amount:   1; TF: 0.000012
word:         ruffles; amount:   1; TF: 0.000012
word:          figure; amount:   9; TF: 0.000108
word:          dudley; amount:   1; TF: 0.000012
word:             who; amount: 228; TF: 0.002731
word:             why; amount:  92; TF: 0.001102
word:         loyalty; amount:   1; TF: 0.000012
word:          pouted; amount:   1; TF: 0.000012
word:       something; amount: 126; TF: 0.001509
word:             win; amount:   1; TF: 0.000012
word:             wit; amount:   2; TF: 0.000024
word:       offensive; amount:   2; TF: 0.000024
word:      revivalist; amount:   1; TF: 0.000012
word:         bubbles; amount:   1; TF: 0.000012
word:            drop; amount:   4; TF: 0.000048
word:       extending; amount:   1; TF: 0.000012
word:         anthony; amount:   1; TF: 0.000012
word:       fluttered; amount:   2; TF: 0.000024
word:           clump; amount:   1; TF: 0.000012
word:       sleepless; amount:   1; TF: 0.000012
word:        knotting; amount:   1; TF: 0.000012
word:         mineral; amount:   1; TF: 0.000012
word:           clung; amount:   1; TF: 0.000012
word:          scheme; amount:   1; TF: 0.000012
word:         prepare; amount:   2; TF: 0.000024
word:          slower; amount:   1; TF: 0.000012
word:      interested; amount:   9; TF: 0.000108
word:    monotonously; amount:   1; TF: 0.000012
word:        figurine; amount:   1; TF: 0.000012
word:         tracked; amount:   1; TF: 0.000012
word:       skilfully; amount:   1; TF: 0.000012
word:          sunday; amount:   2; TF: 0.000024
word:            jack; amount:   1; TF: 0.000012
word:          waggon; amount:   1; TF: 0.000012
word:            jade; amount:   2; TF: 0.000024
word:       downwards; amount:   1; TF: 0.000012
word:           dusty; amount:   2; TF: 0.000024
word:             won; amount:  32; TF: 0.000383
word:     inseparable; amount:   6; TF: 0.000072
word:         thicket; amount:   5; TF: 0.000060
word:        tattered; amount:   9; TF: 0.000108
word:        approach; amount:   3; TF: 0.000036
word:            drum; amount:   1; TF: 0.000012
word:          covent; amount:   1; TF: 0.000012
word:        rational; amount:   2; TF: 0.000024
word:        detected; amount:   1; TF: 0.000012
word:          crying; amount:   2; TF: 0.000024
word:          affect; amount:   3; TF: 0.000036
word:       detesting; amount:   1; TF: 0.000012
word:         sudaria; amount:   1; TF: 0.000012
word:        contract; amount:   3; TF: 0.000036
word:             wry; amount:   1; TF: 0.000012
word:            seed; amount:   1; TF: 0.000012
word:            seek; amount:   2; TF: 0.000024
word:            seem; amount:  12; TF: 0.000144
word:            seen; amount:  41; TF: 0.000491
word:            sees; amount:   4; TF: 0.000048
word:           kinds; amount:   2; TF: 0.000024
word:       gratified; amount:   1; TF: 0.000012
word:          slowly; amount:  18; TF: 0.000216
word:        laughing; amount:  22; TF: 0.000263
word:         claimed; amount:   1; TF: 0.000012
word:          covers; amount:   1; TF: 0.000012
word:        concorde; amount:   1; TF: 0.000012
word:        matchbox; amount:   1; TF: 0.000012
word:          cheeks; amount:  11; TF: 0.000132
word:        enormous; amount:   2; TF: 0.000024
word:          cheeky; amount:   1; TF: 0.000012
word:         precise; amount:   1; TF: 0.000012
word:   improvisation; amount:   1; TF: 0.000012
word:           kings; amount:   1; TF: 0.000012
word:         thickly; amount:   1; TF: 0.000012
word:         located; amount:   4; TF: 0.000048
word:         pleased; amount:   4; TF: 0.000048
word:          parted; amount:   7; TF: 0.000084
word:      background; amount:   4; TF: 0.000048
word:            sein; amount:   1; TF: 0.000012
word:           ochre; amount:   1; TF: 0.000012
word:             www; amount:  10; TF: 0.000120
word:       catherine; amount:   1; TF: 0.000012
word:    consequences; amount:   1; TF: 0.000012
word:         sixteen; amount:   2; TF: 0.000024
word:        romances; amount:   2; TF: 0.000024
word:       believing; amount:   1; TF: 0.000012
word:        fragrant; amount:   1; TF: 0.000012
word:            self; amount:  20; TF: 0.000240
word:         edition; amount:   7; TF: 0.000084
word:        directly; amount:   2; TF: 0.000024
word:      comforting; amount:   1; TF: 0.000012
word:          medium; amount:   8; TF: 0.000096
word:            send; amount:  17; TF: 0.000204
word:         outcast; amount:   1; TF: 0.000012
word:      burlington; amount:   1; TF: 0.000012
word:         navarre; amount:   1; TF: 0.000012
word:            sent; amount:  16; TF: 0.000192
word:            jars; amount:   2; TF: 0.000024
word:        director; amount:   1; TF: 0.000012
word:          encore; amount:   1; TF: 0.000012
word:         flooded; amount:   1; TF: 0.000012
word:       martyrdom; amount:   1; TF: 0.000012
word:        constant; amount:   1; TF: 0.000012
word:           shade; amount:   2; TF: 0.000024
word:           dutch; amount:   1; TF: 0.000012
word:    masterpieces; amount:   2; TF: 0.000024
word:      committing; amount:   1; TF: 0.000012
word:           dared; amount:   4; TF: 0.000048
word:         address; amount:   9; TF: 0.000108
word:          doctor; amount:   3; TF: 0.000036
word:           cynic; amount:   1; TF: 0.000012
word:          stared; amount:   6; TF: 0.000072
word:       innocence; amount:   2; TF: 0.000024
word:        instance; amount:   1; TF: 0.000012
word:            java; amount:   2; TF: 0.000024
word:          trying; amount:  12; TF: 0.000144
word:         invalid; amount:   1; TF: 0.000012
word:          better; amount:  54; TF: 0.000647
word:      reasonable; amount:   4; TF: 0.000048
word:        contrary; amount:   1; TF: 0.000012
word:      buonarotti; amount:   1; TF: 0.000012
word:           cells; amount:   1; TF: 0.000012
word:           agree; amount:  11; TF: 0.000132
word:      delighting; amount:   1; TF: 0.000012
word:        contrast; amount:   2; TF: 0.000024
word:         hunting; amount:   1; TF: 0.000012
word:        shoulder; amount:   8; TF: 0.000096
word:           queen; amount:   9; TF: 0.000108
word:            sewn; amount:   1; TF: 0.000012
word:         savages; amount:   1; TF: 0.000012
word:           shake; amount:   4; TF: 0.000048
word:           cuzco; amount:   1; TF: 0.000012
word:           shall; amount:  81; TF: 0.000970
word:          sinner; amount:   2; TF: 0.000024
word:   thunderstruck; amount:   1; TF: 0.000012
word:           shame; amount:  18; TF: 0.000216
word:      motionless; amount:   4; TF: 0.000048
word:  redistributing; amount:  13; TF: 0.000156
word:            seze; amount:   1; TF: 0.000012
word:       qualities; amount:   3; TF: 0.000036
word:  redistribution; amount:   2; TF: 0.000024
word:          fought; amount:   2; TF: 0.000024
word:             xii; amount:   1; TF: 0.000012
word:       glasslike; amount:   2; TF: 0.000024
word:           shape; amount:   5; TF: 0.000060
word:          bright; amount:  12; TF: 0.000144
word:         purpose; amount:   4; TF: 0.000048
word:    deliberation; amount:   1; TF: 0.000012
word:      sufficient; amount:   2; TF: 0.000024
word:         liberty; amount:   1; TF: 0.000012
word:         confess; amount:   8; TF: 0.000096
word:          losing; amount:   2; TF: 0.000024
word:       quivering; amount:   2; TF: 0.000024
word:       iteration; amount:   1; TF: 0.000012
word:         mission; amount:   4; TF: 0.000048
word:         slander; amount:   1; TF: 0.000012
word:           share; amount:   2; TF: 0.000024
word:        notifies; amount:   1; TF: 0.000012
word:      rubinstein; amount:   1; TF: 0.000012
word:           sharp; amount:   2; TF: 0.000024
word:         shadows; amount:  15; TF: 0.000180
word:          starry; amount:   1; TF: 0.000012
word:     quarrelling; amount:   1; TF: 0.000012
word:      cognizance; amount:   1; TF: 0.000012
word:          judith; amount:   2; TF: 0.000024
word:      situations; amount:   1; TF: 0.000012
word:           fleck; amount:   1; TF: 0.000012
word:   reminiscences; amount:   1; TF: 0.000012
word:      grifonetto; amount:   1; TF: 0.000012
word:           cream; amount:   2; TF: 0.000024
word:        stumbled; amount:   3; TF: 0.000036
word:        unlawful; amount:   1; TF: 0.000012
word:         hardens; amount:   1; TF: 0.000012
word:         fingers; amount:  25; TF: 0.000299
word:          rescue; amount:   1; TF: 0.000012
word:          starve; amount:   6; TF: 0.000072
word:        steaming; amount:   2; TF: 0.000024
word:        refusals; amount:   1; TF: 0.000012
word:    passionately; amount:   1; TF: 0.000012
word:         cleaned; amount:   1; TF: 0.000012
word:       neighbour; amount:   2; TF: 0.000024
word:           shawl; amount:   1; TF: 0.000012
word:          livery; amount:   1; TF: 0.000012
word:           write; amount:  17; TF: 0.000204
word:         dashing; amount:   1; TF: 0.000012
word:         tasting; amount:   1; TF: 0.000012
word:          absurd; amount:  15; TF: 0.000180
word:           creed; amount:   1; TF: 0.000012
word:         release; amount:   1; TF: 0.000012
word:        employee; amount:   1; TF: 0.000012
word:           creep; amount:   4; TF: 0.000048
word:          crates; amount:   1; TF: 0.000012
word:           pains; amount:   3; TF: 0.000036
word:           paint; amount:   8; TF: 0.000096
word:          ceilan; amount:   1; TF: 0.000012
word:         instead; amount:   3; TF: 0.000036
word:       grassless; amount:   1; TF: 0.000012
word:         largest; amount:   1; TF: 0.000012
word:           beryl; amount:   1; TF: 0.000012
word:          apollo; amount:   2; TF: 0.000024
word:          mighty; amount:   1; TF: 0.000012
word:        official; amount:   3; TF: 0.000036
word:         slights; amount:   1; TF: 0.000012
word:         society; amount:  17; TF: 0.000204
word:     discontinue; amount:   1; TF: 0.000012
word:        consider; amount:   2; TF: 0.000024
word:        powdered; amount:   3; TF: 0.000036
word:         vaguely; amount:   2; TF: 0.000024
word:         ivories; amount:   1; TF: 0.000012
word:        thoughts; amount:   7; TF: 0.000084
word:          eleven; amount:  10; TF: 0.000120
word:           enemy; amount:   2; TF: 0.000024
word:          master; amount:   5; TF: 0.000060
word:         drummed; amount:   1; TF: 0.000012
word:        disquiet; amount:   1; TF: 0.000012
word:         colours; amount:   8; TF: 0.000096
word:         plaited; amount:   3; TF: 0.000036
word:          jordan; amount:   1; TF: 0.000012
word:  characteristic; amount:   5; TF: 0.000060
word:         swooned; amount:   1; TF: 0.000012
word:        accounts; amount:   2; TF: 0.000024
word:          charge; amount:   7; TF: 0.000084
word:     marqueterie; amount:   1; TF: 0.000012
word:         gesture; amount:   6; TF: 0.000072
word:         wedding; amount:   1; TF: 0.000012
word:        absences; amount:   2; TF: 0.000024
word:           flesh; amount:   4; TF: 0.000048
word:           crept; amount:  17; TF: 0.000204
word:         heavily; amount:   3; TF: 0.000036
word:           dying; amount:   3; TF: 0.000036
word:         trojans; amount:   1; TF: 0.000012
word:        sunbeams; amount:   1; TF: 0.000012
word:         cleanse; amount:   1; TF: 0.000012
word:          public; amount:  20; TF: 0.000240
word:         balcony; amount:   4; TF: 0.000048
word:        rosettes; amount:   1; TF: 0.000012
word:         artemis; amount:   1; TF: 0.000012
word:    enthusiastic; amount:   1; TF: 0.000012
word:       murmuring; amount:   1; TF: 0.000012
word:          hooded; amount:   3; TF: 0.000036
word:           crest; amount:   1; TF: 0.000012
word:          limbed; amount:   1; TF: 0.000012
word:      reputation; amount:   5; TF: 0.000060
word:         machine; amount:   1; TF: 0.000012
word:          folded; amount:   1; TF: 0.000012
word:          charms; amount:   2; TF: 0.000024
word:        guffawed; amount:   1; TF: 0.000012
word:      conjecture; amount:   1; TF: 0.000012
word:         fellows; amount:   6; TF: 0.000072
word:        punitive; amount:   1; TF: 0.000012
word:          loudly; amount:   1; TF: 0.000012
